Date,High,Low,Open,Close,Volume,Adj Close
2019-12-31,189.7899932861328,187.10000610351562,188.0,189.75,896900.0,186.56600952148438
2020-01-02,190.0,186.66000366210938,189.97000122070312,188.3000030517578,1060500.0,185.1403350830078
2020-01-03,189.91000366210938,186.27999877929688,187.36000061035156,189.52999877929688,1311500.0,186.34970092773438
2020-01-06,191.74000549316406,187.52000427246094,188.97999572753906,190.39999389648438,1615100.0,187.20509338378906
2020-01-07,189.94000244140625,183.30999755859375,189.17999267578125,183.60000610351562,2301500.0,180.5192108154297
2020-01-08,193.75,182.1699981689453,188.75,190.2899932861328,4577800.0,187.09693908691406
2020-01-09,195.9600067138672,190.61000061035156,191.89999389648438,193.58999633789062,2475500.0,190.34156799316406
2020-01-10,192.63999938964844,187.60000610351562,192.08999633789062,188.3800048828125,1881300.0,185.21900939941406
2020-01-13,190.0,187.4499969482422,188.11000061035156,188.44000244140625,1401500.0,185.27798461914062
2020-01-14,191.58999633789062,188.97000122070312,189.27000427246094,190.8300018310547,1292100.0,187.6278839111328
2020-01-15,192.6199951171875,189.69000244140625,189.99000549316406,190.85000610351562,842600.0,187.64755249023438
2020-01-16,192.25,190.3300018310547,191.5399932861328,190.86000061035156,856000.0,187.65737915039062
2020-01-17,193.3800048828125,189.6699981689453,191.1199951171875,189.9499969482422,1787900.0,186.76263427734375
2020-01-21,191.38999938964844,187.1999969482422,187.4499969482422,190.22999572753906,2038100.0,187.03794860839844
2020-01-22,194.44000244140625,191.3800048828125,192.66000366210938,191.94000244140625,1695500.0,188.71925354003906
2020-01-23,194.1300048828125,190.91000366210938,191.32000732421875,193.97000122070312,1089800.0,190.7152099609375
2020-01-24,194.67999267578125,190.4600067138672,193.97999572753906,191.55999755859375,853100.0,188.3456268310547
2020-01-27,191.9199981689453,189.0500030517578,190.0,190.89999389648438,1028100.0,187.69668579101562
2020-01-28,194.97000122070312,190.67999267578125,191.4499969482422,192.75,985400.0,189.51568603515625
2020-01-29,193.7899932861328,190.8300018310547,192.7899932861328,192.5800018310547,624300.0,189.34852600097656
2020-01-30,192.3000030517578,189.86000061035156,192.13999938964844,190.7899932861328,723200.0,187.5885467529297
2020-01-31,191.42999267578125,187.7100067138672,189.89999389648438,188.3000030517578,1003700.0,185.1403350830078
2020-02-03,189.89999389648438,188.0,188.9600067138672,189.1199951171875,826500.0,185.9465789794922
2020-02-04,194.9600067138672,191.47999572753906,191.60000610351562,192.88999938964844,1205800.0,189.65330505371094
2020-02-05,197.66000366210938,193.82000732421875,193.82000732421875,197.13999938964844,1338300.0,193.83200073242188
2020-02-06,200.38999938964844,197.6300048828125,198.0,199.8000030517578,1171600.0,196.44737243652344
2020-02-07,200.80999755859375,197.5800018310547,198.63999938964844,200.33999633789062,1223800.0,196.97830200195312
2020-02-10,201.4600067138672,198.6300048828125,199.42999267578125,200.07000732421875,918400.0,197.45204162597656
2020-02-11,201.2100067138672,198.10000610351562,200.00999450683594,199.94000244140625,994500.0,197.32373046875
2020-02-12,200.44000244140625,197.8699951171875,199.6699981689453,198.72000122070312,713400.0,196.11968994140625
2020-02-13,202.60000610351562,198.0,198.9199981689453,201.19000244140625,819500.0,198.557373046875
2020-02-14,206.44000244140625,202.22000122070312,202.6999969482422,203.8300018310547,1373700.0,201.16282653808594
2020-02-18,205.32000732421875,200.72000122070312,203.13999938964844,203.82000732421875,903700.0,201.15296936035156
2020-02-19,207.5,203.97999572753906,204.2100067138672,206.63999938964844,805700.0,203.93605041503906
2020-02-20,208.5500030517578,205.24000549316406,206.63999938964844,208.33999633789062,821700.0,205.6138153076172
2020-02-21,208.24000549316406,205.97000122070312,207.89999389648438,207.39999389648438,798900.0,204.6861114501953
2020-02-24,204.35000610351562,200.38999938964844,202.39999389648438,201.5399932861328,1145900.0,198.9027862548828
2020-02-25,202.42999267578125,193.6999969482422,202.0,195.2899932861328,1369600.0,192.73455810546875
