Date,High,Low,Open,Close,Volume,Adj Close
2019-12-31,56.029998779296875,55.439998626708984,55.470001220703125,55.790000915527344,2428200.0,55.24968338012695
2020-01-02,56.16999816894531,55.310001373291016,56.06999969482422,55.810001373291016,3149200.0,55.26948928833008
2020-01-03,56.75,55.5,55.63999938964844,56.470001220703125,2623600.0,55.923099517822266
2020-01-06,58.369998931884766,56.540000915527344,56.68000030517578,58.04999923706055,6703400.0,57.487796783447266
2020-01-07,58.33000183105469,56.79999923706055,58.09000015258789,57.13999938964844,5102700.0,56.58660888671875
2020-01-08,60.2400016784668,57.56999969482422,58.68000030517578,57.59000015258789,9236900.0,57.03225326538086
2020-01-09,59.119998931884766,57.15999984741211,58.119998931884766,57.689998626708984,5389800.0,57.13127517700195
2020-01-10,59.81999969482422,57.5099983215332,57.689998626708984,59.720001220703125,5209200.0,59.14162063598633
2020-01-13,60.599998474121094,59.630001068115234,59.630001068115234,60.54999923706055,4075900.0,59.96358108520508
2020-01-14,61.65999984741211,60.25,60.25,61.630001068115234,3145700.0,61.03312301635742
2020-01-15,63.08000183105469,61.630001068115234,61.75,62.790000915527344,3479900.0,62.181888580322266
2020-01-16,63.33000183105469,62.16999816894531,62.95000076293945,63.189998626708984,2571900.0,62.57801055908203
2020-01-17,64.04000091552734,62.97999954223633,63.779998779296875,63.09000015258789,3610400.0,62.47898483276367
2020-01-21,65.0,63.150001525878906,63.150001525878906,64.94000244140625,3668600.0,64.31106567382812
2020-01-22,66.27999877929688,64.94000244140625,65.25,65.7699966430664,3135000.0,65.13301849365234
2020-01-23,67.87000274658203,65.52999877929688,65.69000244140625,67.2699966430664,5182200.0,66.74534606933594
2020-01-24,68.04000091552734,66.55999755859375,67.19000244140625,66.63999938964844,5237700.0,66.1202621459961
2020-01-27,67.7300033569336,66.0,66.16999816894531,67.29000091552734,3870500.0,66.76519012451172
2020-01-28,68.58999633789062,67.4000015258789,67.94000244140625,67.77999877929688,4640000.0,67.25137329101562
2020-01-29,68.29000091552734,66.81999969482422,67.94999694824219,67.77999877929688,2716900.0,67.25137329101562
2020-01-30,68.13999938964844,66.80999755859375,67.75,67.26000213623047,2840300.0,66.73543548583984
2020-01-31,67.6500015258789,66.25,67.26000213623047,66.36000061035156,2857200.0,65.84245300292969
