Date,High,Low,Open,Close,Volume,Adj Close
2019-12-31,18.09000015258789,17.84000015258789,17.93000030517578,17.979999542236328,2764100.0,16.913225173950195
2020-01-02,18.139999389648438,17.770000457763672,17.809999465942383,17.989999771118164,5218800.0,16.922632217407227
2020-01-03,17.739999771118164,17.420000076293945,17.540000915527344,17.670000076293945,5457900.0,16.621618270874023
2020-01-06,17.799999237060547,17.420000076293945,17.5,17.790000915527344,4199800.0,16.734500885009766
2020-01-07,17.920000076293945,17.610000610351562,17.799999237060547,17.760000228881836,2910100.0,16.706279754638672
2020-01-08,18.059999465942383,17.770000457763672,17.829999923706055,17.81999969482422,3765800.0,16.76271629333496
2020-01-09,18.020000457763672,17.770000457763672,18.0,18.010000228881836,3815600.0,16.941444396972656
2020-01-10,18.0,17.65999984741211,17.989999771118164,17.700000762939453,4076200.0,16.649839401245117
2020-01-13,18.09000015258789,17.6299991607666,17.75,18.059999465942383,4163300.0,16.98847770690918
2020-01-14,18.139999389648438,17.889999389648438,18.06999969482422,17.899999618530273,4136600.0,16.837970733642578
2020-01-15,18.25,17.790000915527344,17.790000915527344,18.0,6787100.0,16.932037353515625
2020-01-16,18.270000457763672,18.059999465942383,18.110000610351562,18.260000228881836,4295000.0,17.176612854003906
2020-01-17,18.540000915527344,18.190000534057617,18.329999923706055,18.31999969482422,4701200.0,17.233055114746094
2020-01-21,18.489999771118164,18.1299991607666,18.229999542236328,18.309999465942383,4140600.0,17.22364616394043
2020-01-22,18.549999237060547,18.25,18.299999237060547,18.510000228881836,2964000.0,17.411781311035156
2020-01-23,18.530000686645508,18.100000381469727,18.329999923706055,18.469999313354492,3011800.0,17.37415313720703
2020-01-24,18.489999771118164,17.989999771118164,18.489999771118164,18.170000076293945,5422700.0,17.091951370239258
2020-01-27,17.81999969482422,17.530000686645508,17.670000076293945,17.700000762939453,4935800.0,16.649839401245117
2020-01-28,18.18000030517578,17.84000015258789,17.899999618530273,17.969999313354492,5822400.0,16.903818130493164
2020-01-29,18.09000015258789,17.360000610351562,17.760000228881836,17.6299991607666,6120600.0,16.583988189697266
2020-01-30,17.700000762939453,17.18000030517578,17.399999618530273,17.6299991607666,6784100.0,16.583988189697266
2020-01-31,17.59000015258789,17.219999313354492,17.459999084472656,17.299999237060547,5048300.0,16.273569107055664
2020-02-03,17.75,17.280000686645508,17.420000076293945,17.280000686645508,4870300.0,16.254756927490234
2020-02-04,17.969999313354492,17.59000015258789,17.600000381469727,17.850000381469727,4381600.0,16.790939331054688
2020-02-05,18.459999084472656,18.110000610351562,18.1299991607666,18.389999389648438,4051700.0,17.29889678955078
2020-02-06,18.649999618530273,18.110000610351562,18.579999923706055,18.200000762939453,3315700.0,17.12017250061035
2020-02-07,18.270000457763672,17.93000030517578,18.010000228881836,18.219999313354492,2415600.0,17.13898468017578
2020-02-10,18.59000015258789,18.059999465942383,18.110000610351562,18.579999923706055,3638900.0,17.47762680053711
2020-02-11,18.93000030517578,18.649999618530273,18.649999618530273,18.889999389648438,4847500.0,17.76923370361328
2020-02-12,19.010000228881836,18.56999969482422,18.84000015258789,18.579999923706055,4476100.0,17.769235610961914
2020-02-13,18.5,18.010000228881836,18.43000030517578,18.010000228881836,3750900.0,17.22410774230957
2020-02-14,18.040000915527344,17.719999313354492,18.010000228881836,17.780000686645508,3149400.0,17.0041446685791
2020-02-18,18.09000015258789,17.56999969482422,17.850000381469727,17.6200008392334,4216100.0,16.851125717163086
2020-02-19,17.829999923706055,17.6200008392334,17.649999618530273,17.690000534057617,2973900.0,16.918071746826172
2020-02-20,18.229999542236328,17.760000228881836,17.799999237060547,18.030000686645508,4437600.0,17.243234634399414
2020-02-21,17.920000076293945,17.3700008392334,17.889999389648438,17.479999542236328,6074200.0,16.717233657836914
2020-02-24,16.93000030517578,16.649999618530273,16.799999237060547,16.780000686645508,6245300.0,16.047780990600586
2020-02-25,16.84000015258789,15.800000190734863,16.84000015258789,15.859999656677246,6921900.0,15.167925834655762
2020-02-26,16.09000015258789,15.460000038146973,15.9399995803833,15.460000038146973,6744300.0,14.785380363464355
2020-02-27,15.399999618530273,14.550000190734863,15.0600004196167,14.600000381469727,7322300.0,13.962906837463379
2020-02-28,14.489999771118164,13.800000190734863,14.079999923706055,14.399999618530273,12772000.0,13.771634101867676
2020-03-02,14.8100004196167,14.020000457763672,14.470000267028809,14.779999732971191,9526400.0,14.135052680969238
2020-03-03,15.100000381469727,14.109999656677246,14.6899995803833,14.289999961853027,9125800.0,13.666435241699219
2020-03-04,14.630000114440918,13.930000305175781,14.529999732971191,14.619999885559082,5826000.0,13.982035636901855
2020-03-05,14.029999732971191,13.260000228881836,13.979999542236328,13.420000076293945,7676200.0,12.83439826965332
2020-03-06,13.5,12.640000343322754,12.75,13.119999885559082,7990200.0,12.547490119934082
2020-03-09,12.420000076293945,11.359999656677246,11.819999694824219,11.59000015258789,6696500.0,11.084254264831543
2020-03-10,12.470000267028809,11.479999542236328,12.3100004196167,12.470000267028809,7074400.0,11.925853729248047
2020-03-11,12.039999961853027,10.65999984741211,11.930000305175781,11.15999984741211,10177900.0,10.673017501831055
2020-03-12,10.180000305175781,9.170000076293945,10.15999984741211,9.449999809265137,9427700.0,9.03763484954834
2020-03-13,10.800000190734863,9.010000228881836,10.229999542236328,10.800000190734863,12335600.0,10.328726768493652
2020-03-16,9.350000381469727,8.25,8.84000015258789,8.75,9198500.0,8.368180274963379
2020-03-17,10.359999656677246,8.170000076293945,8.960000038146973,10.180000305175781,11688700.0,9.735780715942383
2020-03-18,11.15999984741211,8.949999809265137,9.140000343322754,9.829999923706055,12467100.0,9.401053428649902
2020-03-19,10.789999961853027,9.109999656677246,9.449999809265137,9.84000015258789,5468000.0,9.41061782836914
2020-03-20,9.960000038146973,8.529999732971191,9.960000038146973,8.550000190734863,10146800.0,8.176907539367676
2020-03-23,8.510000228881836,7.380000114440918,8.25,7.610000133514404,7098000.0,7.277926445007324
2020-03-24,8.640000343322754,7.889999866485596,8.34000015258789,8.520000457763672,8102000.0,8.148218154907227
2020-03-25,9.460000038146973,8.289999961853027,8.65999984741211,8.979999542236328,9023500.0,8.588144302368164
2020-03-26,10.0,8.920000076293945,9.050000190734863,9.8100004196167,10190300.0,9.381926536560059
2020-03-27,9.869999885559082,8.880000114440918,9.399999618530273,9.369999885559082,9454200.0,8.961126327514648
2020-03-30,9.65999984741211,8.850000381469727,9.3100004196167,9.5600004196167,9442200.0,9.14283561706543
2020-03-31,9.640000343322754,8.899999618530273,9.569999694824219,9.079999923706055,7461800.0,8.683780670166016
2020-04-01,8.569999694824219,7.880000114440918,8.510000228881836,8.010000228881836,6953000.0,7.6604719161987305
2020-04-02,8.550000190734863,7.880000114440918,8.020000457763672,8.220000267028809,7807300.0,7.8613080978393555
2020-04-03,8.380000114440918,7.670000076293945,8.220000267028809,7.809999942779541,8812300.0,7.469199180603027
2020-04-06,9.0600004196167,8.300000190734863,8.460000038146973,8.960000038146973,7120000.0,8.569016456604004
2020-04-07,10.130000114440918,9.039999961853027,9.739999771118164,9.140000343322754,7434600.0,8.741162300109863
2020-04-08,9.630000114440918,9.170000076293945,9.279999732971191,9.470000267028809,4516800.0,9.0567626953125
2020-04-09,10.359999656677246,9.579999923706055,9.850000381469727,9.859999656677246,8473100.0,9.429743766784668
2020-04-13,9.930000305175781,9.350000381469727,9.899999618530273,9.569999694824219,5865700.0,9.152399063110352
2020-04-14,9.970000267028809,9.449999809265137,9.84000015258789,9.8100004196167,5993200.0,9.381926536560059
2020-04-15,9.09000015258789,8.800000190734863,8.829999923706055,8.960000038146973,5318500.0,8.569016456604004
2020-04-16,8.920000076293945,8.5,8.920000076293945,8.710000038146973,4788600.0,8.329926490783691
2020-04-17,9.319999694824219,8.899999618530273,9.149999618530273,9.069999694824219,7358500.0,8.674216270446777
2020-04-20,9.239999771118164,8.5600004196167,8.819999694824219,9.09000015258789,5052300.0,8.693344116210938
2020-04-21,9.199999809265137,8.640000343322754,8.720000267028809,8.930000305175781,4934800.0,8.540326118469238
2020-04-22,9.279999732971191,8.930000305175781,9.170000076293945,9.180000305175781,5242400.0,8.779417037963867
2020-04-23,8.869999885559082,7.199999809265137,8.670000076293945,7.239999771118164,42380800.0,6.924071788787842
2020-04-24,7.849999904632568,7.300000190734863,7.400000095367432,7.800000190734863,20133000.0,7.4596357345581055
2020-04-27,8.029999732971191,7.710000038146973,7.900000095367432,7.949999809265137,11866500.0,7.603089809417725
2020-04-28,8.569999694824219,8.119999885559082,8.140000343322754,8.510000228881836,8464400.0,8.138654708862305
2020-04-29,8.989999771118164,8.449999809265137,8.829999923706055,8.619999885559082,8772800.0,8.243853569030762
2020-04-30,8.6899995803833,8.180000305175781,8.399999618530273,8.619999885559082,7586100.0,8.243853569030762
2020-05-01,8.300000190734863,7.860000133514404,8.270000457763672,7.989999771118164,8259800.0,7.64134407043457
2020-05-04,8.140000343322754,7.610000133514404,7.820000171661377,8.09000015258789,9777200.0,7.73698091506958
2020-05-05,8.359999656677246,7.840000152587891,8.329999923706055,7.860000133514404,5729600.0,7.517017364501953
2020-05-06,8.050000190734863,7.599999904632568,7.920000076293945,7.619999885559082,6457900.0,7.287490367889404
2020-05-07,7.989999771118164,7.590000152587891,7.730000019073486,7.670000076293945,8184200.0,7.33530855178833
2020-05-08,8.0,7.659999847412109,7.670000076293945,7.980000019073486,6720600.0,7.78918981552124
2020-05-11,7.980000019073486,7.670000076293945,7.840000152587891,7.820000171661377,5526300.0,7.6330156326293945
2020-05-12,7.900000095367432,7.239999771118164,7.840000152587891,7.239999771118164,9350600.0,7.066883563995361
2020-05-13,7.25,6.710000038146973,7.199999809265137,6.769999980926514,11082000.0,6.608121871948242
2020-05-14,7.130000114440918,6.380000114440918,6.570000171661377,6.989999771118164,10160800.0,6.822861194610596
2020-05-15,6.860000133514404,6.630000114440918,6.650000095367432,6.699999809265137,11654300.0,6.539795875549316
2020-05-18,7.369999885559082,7.039999961853027,7.050000190734863,7.289999961853027,9926100.0,7.115688323974609
2020-05-19,7.519999980926514,7.110000133514404,7.28000020980835,7.239999771118164,7251700.0,7.066883563995361
2020-05-20,7.5,7.320000171661377,7.380000114440918,7.369999885559082,4408900.0,7.193775653839111
2020-05-21,7.579999923706055,7.309999942779541,7.360000133514404,7.349999904632568,5089000.0,7.174253463745117
2020-05-22,7.409999847412109,7.110000133514404,7.360000133514404,7.269999980926514,5223700.0,7.096166133880615
2020-05-26,8.260000228881836,7.639999866485596,7.659999847412109,8.09000015258789,9245000.0,7.896559238433838
2020-05-27,8.680000305175781,8.119999885559082,8.529999732971191,8.369999885559082,7781000.0,8.1698637008667
2020-05-28,8.670000076293945,8.09000015258789,8.5600004196167,8.130000114440918,7193400.0,7.935603141784668
2020-05-29,8.149999618530273,7.739999771118164,7.949999809265137,7.96999979019165,11971700.0,7.779428482055664
2020-06-01,8.350000381469727,7.920000076293945,8.010000228881836,8.220000267028809,6375200.0,8.023451805114746
2020-06-02,8.489999771118164,8.260000228881836,8.369999885559082,8.369999885559082,7551500.0,8.1698637008667
2020-06-03,9.220000267028809,8.649999618530273,8.649999618530273,9.149999618530273,7972500.0,8.93121337890625
2020-06-04,9.569999694824219,8.880000114440918,9.09000015258789,9.5600004196167,9283200.0,9.331411361694336
2020-06-05,10.970000267028809,9.949999809265137,10.300000190734863,10.40999984741211,12694000.0,10.161086082458496
2020-06-08,11.5600004196167,10.779999732971191,11.0,11.550000190734863,11391700.0,11.273826599121094
2020-06-09,11.270000457763672,10.609999656677246,10.84000015258789,11.140000343322754,9400400.0,10.873631477355957
2020-06-10,11.050000190734863,10.210000038146973,10.989999771118164,10.319999694824219,9052100.0,10.073237419128418
2020-06-11,10.050000190734863,9.25,9.319999694824219,9.819999694824219,10992800.0,9.585193634033203
2020-06-12,10.550000190734863,9.850000381469727,10.5,10.34000015258789,6889600.0,10.092759132385254
2020-06-15,10.890000343322754,9.789999961853027,9.930000305175781,10.739999771118164,10796500.0,10.483195304870605
2020-06-16,11.390000343322754,10.670000076293945,11.300000190734863,11.140000343322754,10064900.0,10.873631477355957
2020-06-17,11.319999694824219,10.970000267028809,11.039999961853027,11.220000267028809,10275100.0,10.951717376708984
2020-06-18,11.399999618530273,10.90999984741211,11.039999961853027,11.329999923706055,7117800.0,11.059087753295898
2020-06-19,11.5600004196167,10.90999984741211,11.550000190734863,11.09000015258789,18399900.0,10.82482624053955
2020-06-22,11.40999984741211,10.90999984741211,11.100000381469727,11.329999923706055,8159000.0,11.059087753295898
2020-06-23,11.770000457763672,11.34000015258789,11.569999694824219,11.40999984741211,10622700.0,11.137174606323242
2020-06-24,11.350000381469727,10.699999809265137,11.239999771118164,10.720000267028809,8935300.0,10.46367359161377
2020-06-25,10.890000343322754,10.489999771118164,10.59000015258789,10.729999542236328,7897100.0,10.473433494567871
2020-06-26,10.550000190734863,9.920000076293945,10.489999771118164,10.0,9051700.0,9.760889053344727
2020-06-29,10.40999984741211,10.050000190734863,10.149999618530273,10.390000343322754,4832200.0,10.14156436920166
2020-06-30,10.819999694824219,10.260000228881836,10.350000381469727,10.760000228881836,6792400.0,10.502717018127441
2020-07-01,10.789999961853027,10.229999542236328,10.739999771118164,10.260000228881836,5045900.0,10.01467227935791
2020-07-02,10.760000228881836,10.460000038146973,10.720000267028809,10.550000190734863,6723300.0,10.297738075256348
2020-07-06,10.930000305175781,10.609999656677246,10.880000114440918,10.760000228881836,7081900.0,10.502717018127441
2020-07-07,10.75,10.3100004196167,10.619999885559082,10.34000015258789,4839800.0,10.092759132385254
2020-07-08,10.649999618530273,10.270000457763672,10.40999984741211,10.600000381469727,4240100.0,10.346542358398438
2020-07-09,10.619999885559082,10.010000228881836,10.520000457763672,10.039999961853027,5803700.0,9.799932479858398
2020-07-10,10.569999694824219,9.960000038146973,10.010000228881836,10.529999732971191,6875700.0,10.278216361999512
2020-07-13,10.800000190734863,10.449999809265137,10.609999656677246,10.619999885559082,5718200.0,10.366064071655273
2020-07-14,10.729999542236328,10.289999961853027,10.569999694824219,10.489999771118164,5125800.0,10.23917293548584
2020-07-15,10.970000267028809,10.5600004196167,10.729999542236328,10.930000305175781,7411000.0,10.668651580810547
2020-07-16,11.079999923706055,10.649999618530273,10.770000457763672,10.729999542236328,4815900.0,10.473433494567871
2020-07-17,10.859999656677246,10.479999542236328,10.800000190734863,10.489999771118164,5004800.0,10.23917293548584
2020-07-20,10.470000267028809,10.170000076293945,10.420000076293945,10.289999961853027,5181700.0,10.043954849243164
2020-07-21,10.770000457763672,10.380000114440918,10.380000114440918,10.739999771118164,5954200.0,10.483195304870605
2020-07-22,10.850000381469727,10.529999732971191,10.640000343322754,10.529999732971191,5411200.0,10.278216361999512
2020-07-23,10.800000190734863,10.380000114440918,10.460000038146973,10.680000305175781,6279300.0,10.424630165100098
2020-07-24,10.880000114440918,10.369999885559082,10.6899995803833,10.4399995803833,4149600.0,10.190367698669434
2020-07-27,10.8100004196167,10.170000076293945,10.34000015258789,10.710000038146973,7081300.0,10.453912734985352
2020-07-28,10.630000114440918,10.0600004196167,10.5600004196167,10.369999885559082,7761200.0,10.122041702270508
2020-07-29,10.619999885559082,10.220000267028809,10.40999984741211,10.600000381469727,5540900.0,10.346542358398438
2020-07-30,10.390000343322754,10.010000228881836,10.319999694824219,10.100000381469727,4648700.0,9.858498573303223
2020-07-31,10.130000114440918,9.859999656677246,10.09000015258789,10.039999961853027,6865900.0,9.799932479858398
2020-08-03,10.100000381469727,9.859999656677246,10.0,10.0,4145300.0,9.760889053344727
2020-08-04,10.109999656677246,9.720000267028809,10.0,9.770000457763672,4227000.0,9.536389350891113
2020-08-05,10.289999961853027,9.819999694824219,9.890000343322754,10.270000457763672,4260900.0,10.024433135986328
2020-08-06,10.390000343322754,10.149999618530273,10.180000305175781,10.319999694824219,4396900.0,10.073237419128418
2020-08-07,10.779999732971191,10.1899995803833,10.25,10.779999732971191,4376400.0,10.522238731384277
2020-08-10,10.9399995803833,10.760000228881836,10.859999656677246,10.789999961853027,3581000.0,10.531999588012695
2020-08-11,11.319999694824219,10.90999984741211,11.079999923706055,10.9399995803833,4520900.0,10.678412437438965
2020-08-12,11.779999732971191,11.220000267028809,11.5,11.390000343322754,8707100.0,11.117652893066406
2020-08-13,11.119999885559082,10.680000305175781,10.989999771118164,10.699999809265137,5652400.0,10.588240623474121
2020-08-14,10.789999961853027,10.430000305175781,10.550000190734863,10.680000305175781,4554900.0,10.568449974060059
2020-08-17,10.8100004196167,10.529999732971191,10.619999885559082,10.569999694824219,3099300.0,10.459598541259766
2020-08-18,10.6899995803833,10.25,10.550000190734863,10.279999732971191,4376500.0,10.172627449035645
2020-08-19,10.59000015258789,10.279999732971191,10.3100004196167,10.329999923706055,2254000.0,10.222105979919434
2020-08-20,10.229999542236328,10.0,10.199999809265137,10.020000457763672,2820800.0,9.91534423828125
2020-08-21,10.25,9.9399995803833,10.0,10.140000343322754,3499400.0,10.034090042114258
2020-08-24,10.609999656677246,10.100000381469727,10.170000076293945,10.600000381469727,3691500.0,10.489285469055176
2020-08-25,10.84000015258789,10.579999923706055,10.680000305175781,10.699999809265137,4969900.0,10.588240623474121
2020-08-26,10.720000267028809,10.470000267028809,10.720000267028809,10.569999694824219,3932800.0,10.459598541259766
2020-08-27,10.880000114440918,10.489999771118164,10.510000228881836,10.819999694824219,4687400.0,10.706987380981445
